Index,Smiles1,Smiles2,molar1,molar2,DES melting temperature,Smiles,,groups
550,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],C[N+](C)(C)CCO.[Cl-],0.667,0.333,286.15,[NH3+][C@@H](CCC(=O)O)C(=O)[O-].C[N+](C)(C)CCO.[Cl-],.,89
551,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.417,0.583,398.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
552,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.425,0.575,393.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
553,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.434,0.566,388.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
554,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.442,0.558,383.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
555,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.452,0.548,378.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
556,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.461,0.539,373.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
557,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.467,0.533,368.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
558,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.475,0.525,363.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
559,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.483,0.517,358.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
560,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.49,0.51,353.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
561,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.498,0.502,348.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
562,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.508,0.492,343.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
563,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.516,0.484,338.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
564,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.527,0.473,333.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
565,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.537,0.463,328.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
566,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.577,0.423,307.5,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
567,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.599,0.401,317.7,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
568,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.621,0.379,319.9,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
569,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.641,0.359,327.1,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
570,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.665,0.335,330.5,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
571,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.694,0.306,340.9,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
572,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.743,0.257,348.1,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
573,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.789,0.211,355.6,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
574,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.82,0.18,361.2,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
575,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.859,0.141,364.5,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
576,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.873,0.127,365.6,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
577,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.902,0.098,367.4,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
578,O=C(O)CCCC(=O)O,CC[N+](CC)(CC)CC.[Br-],0.947,0.053,369.6,O=C(O)CCCC(=O)O.CC[N+](CC)(CC)CC.[Br-],.,90
579,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.051,0.949,571.62,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
580,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.102,0.898,539.75,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
581,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.15,0.85,504.28,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
582,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.201,0.799,475.42,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
583,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.25,0.75,444.45,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
584,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.301,0.699,418.72,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
585,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.351,0.649,396.78,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
586,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.402,0.598,372.65,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
587,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.448,0.552,342.85,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
588,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.505,0.495,304.55,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
589,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.55,0.45,311.15,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
590,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.601,0.399,320.45,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
591,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.648,0.352,326.58,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
592,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.701,0.299,333.48,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
593,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.75,0.25,341.02,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
594,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.799,0.201,345.38,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
595,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.849,0.151,352.58,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
596,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.899,0.101,358.68,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
597,O=C(O)CCCC(=O)O,C[N+](C)(C)CCO.[Cl-],0.95,0.05,364.25,O=C(O)CCCC(=O)O.C[N+](C)(C)CCO.[Cl-],.,91
598,OCC(O)CO,CC(=O)[O-].C[N+](C)(C)CCO,0.5,0.5,293.15,OCC(O)CO.CC(=O)[O-].C[N+](C)(C)CCO,.,92
599,OCC(O)CO,CC(=O)[O-].C[N+](C)(C)CCO,0.555555556,0.444444444,287.15,OCC(O)CO.CC(=O)[O-].C[N+](C)(C)CCO,.,92
600,OCC(O)CO,CC(=O)[O-].C[N+](C)(C)CCO,0.6,0.4,286.15,OCC(O)CO.CC(=O)[O-].C[N+](C)(C)CCO,.,92
601,OCC(O)CO,CC(=O)[O-].C[N+](C)(C)CCO,0.666666667,0.333333333,296.15,OCC(O)CO.CC(=O)[O-].C[N+](C)(C)CCO,.,92
602,OCC(O)CO,CC(=O)[O-].C[N+](C)(C)CCO,0.75,0.25,293.15,OCC(O)CO.CC(=O)[O-].C[N+](C)(C)CCO,.,92
603,OCC(O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],0.666666667,0.333333333,258.15,OCC(O)CO.CCC[N+](CCC)(CCC)CCC.[Br-],.,93
604,OCC(O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],0.75,0.25,257.05,OCC(O)CO.CCC[N+](CCC)(CCC)CCC.[Br-],.,93
605,OCC(O)CO,CCC[N+](CCC)(CCC)CCC.[Br-],0.8,0.2,268.45,OCC(O)CO.CCC[N+](CCC)(CCC)CCC.[Br-],.,93
606,OCC(O)CO,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.8,0.2,249.09,OCC(O)CO.CCCC[N+](CCCC)(CCCC)CCCC.[Br-],.,94
607,OCC(O)CO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.75,0.25,231.51,OCC(O)CO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,95
608,OCC(O)CO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.8,0.2,230.54,OCC(O)CO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,95
609,OCC(O)CO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.833333333,0.166666667,230.37,OCC(O)CO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,95
610,OCC(O)CO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.666666667,0.333333333,328.91,OCC(O)CO.[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,.,96
611,OCC(O)CO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.833333333,0.166666667,323.51,OCC(O)CO.[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,.,96
612,OCC(O)CO,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.888888889,0.111111111,334.39,OCC(O)CO.[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,.,96
613,OCC(O)CO,C[N+](C)(C)CCO.[Cl-],0.5,0.5,281.18,OCC(O)CO.C[N+](C)(C)CCO.[Cl-],.,97
614,OCC(O)CO,C[N+](C)(C)CCO.[Cl-],0.667,0.333,237,OCC(O)CO.C[N+](C)(C)CCO.[Cl-],.,97
615,OCC(O)CO,C[N+](C)(C)CCO.[Cl-],0.75,0.25,240.5,OCC(O)CO.C[N+](C)(C)CCO.[Cl-],.,97
616,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.333333333,0.666666667,353.58,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
617,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.5,0.5,348.75,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
618,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.6,0.4,316.71,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
619,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.636363636,0.363636364,269.12,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
620,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.75,0.25,267.6,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
621,OCC(O)CO,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.8,0.2,288.9,OCC(O)CO.C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],.,98
622,OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.666666667,0.333333333,271.82,OCC(O)CO.CC[NH+](CC)CCO.[Cl-],.,99
623,OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.75,0.25,274.85,OCC(O)CO.CC[NH+](CC)CCO.[Cl-],.,99
624,OCC(O)CO,CC[NH+](CC)CCO.[Cl-],0.8,0.2,275.15,OCC(O)CO.CC[NH+](CC)CCO.[Cl-],.,99
625,OCC(O)CO,NC(N)=NC(N)=NCCc1ccccc1,0.666666667,0.333333333,204.15,OCC(O)CO.NC(N)=NC(N)=NCCc1ccccc1,.,100
626,OCC(O)CO,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,0.67,0.33,186.15,OCC(O)CO.CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,.,101
627,OCC(O)CO,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.67,0.33,335.15,OCC(O)CO.CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,.,102
628,OCC(O)CO,Clc1ccccc1CN1CCc2sccc2C1,0.67,0.33,340.15,OCC(O)CO.Clc1ccccc1CN1CCc2sccc2C1,.,103
629,O=C(O)CO,C[N+](C)(C)CC(=O)[O-],0.5,0.5,257.99,O=C(O)CO.C[N+](C)(C)CC(=O)[O-],.,104
630,O=C(O)CO,C[N+](C)(C)CC(=O)[O-],0.6,0.4,248.31,O=C(O)CO.C[N+](C)(C)CC(=O)[O-],.,104
631,O=C(O)CO,C[N+](C)(C)CC(=O)[O-],0.667,0.333,237.15,O=C(O)CO.C[N+](C)(C)CC(=O)[O-],.,104
632,O=C(O)CO,C[N+](C)(C)CC(=O)[O-],0.7,0.3,246.38,O=C(O)CO.C[N+](C)(C)CC(=O)[O-],.,104
633,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.054,0.946,563.15,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
634,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.101,0.899,532.58,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
635,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.152,0.848,504.58,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
636,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.204,0.796,477.55,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
637,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.25,0.75,450.18,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
638,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.301,0.699,420.15,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
639,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.351,0.649,387.98,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
640,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.402,0.598,364.15,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
641,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.452,0.548,335.38,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
642,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.501,0.499,301.95,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
643,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.549,0.451,287.45,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
644,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.6,0.4,297.38,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
645,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.649,0.351,300.78,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
646,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.7,0.3,306.72,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
647,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.753,0.247,313.95,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
648,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.799,0.201,321.95,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
649,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.85,0.15,330.28,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
650,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.9,0.1,337.62,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
651,O=C(O)CO,C[N+](C)(C)CCO.[Cl-],0.95,0.05,345.42,O=C(O)CO.C[N+](C)(C)CCO.[Cl-],.,105
652,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.1,0.9,557.5,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
653,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.2,0.8,453.8,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
654,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.301,0.699,402.2,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
655,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.4,0.6,332.3,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
656,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.5,0.5,330.4,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
657,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.6,0.4,328.3,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
658,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.7,0.3,329.4,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
659,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.799,0.201,330.2,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
660,CCCCCCCCCCCCCCCCO,C[N+](C)(C)C.[Cl-],0.9,0.1,332.2,CCCCCCCCCCCCCCCCO.C[N+](C)(C)C.[Cl-],.,106
661,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.102,0.898,337.3,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
662,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.204,0.796,329,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
663,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.275,0.725,324.1,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
664,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.403,0.597,315.7,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
665,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.506,0.494,308.5,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
666,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.597,0.403,301.6,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
667,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.7,0.3,307.2,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
668,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.797,0.203,313.2,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
669,CCCCCCCCCCCCCCCCO,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],0.899,0.101,318.7,CCCCCCCCCCCCCCCCO.CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],.,107
670,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.056,0.944,536.25,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
671,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.102,0.898,513.25,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
672,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.14,0.86,488.25,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
673,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.192,0.808,451.65,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
674,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.25,0.75,415.78,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
675,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.319,0.681,371.45,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
676,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.409,0.591,335.42,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
677,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.417,0.583,334.62,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
678,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.5,0.5,318.55,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
679,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.592,0.408,320.78,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
680,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.604,0.396,320.95,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
681,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.668,0.332,322.28,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
682,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.694,0.306,322.55,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
683,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.792,0.208,322.73,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
684,CCCCCCCCCCCCCCCCO,C[N+](C)(C)CCO.[Cl-],0.868,0.132,323.35,CCCCCCCCCCCCCCCCO.C[N+](C)(C)CCO.[Cl-],.,108
685,CCCCCC(=O)O,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.5,0.5,217.15,CCCCCC(=O)O.CCN(CC)CC(=O)Nc1c(C)cccc1C,.,109
686,Oc1ccc(O)cc1,C[N+](C)(C)CCO.[Cl-],0.5,0.5,332.16,Oc1ccc(O)cc1.C[N+](C)(C)CCO.[Cl-],.,110
687,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.105,0.895,547.62,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
688,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.203,0.797,495.92,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
689,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.305,0.695,443.15,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
690,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.387,0.613,395.82,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
691,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.487,0.513,351.25,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
692,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.604,0.396,326.05,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
693,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.697,0.303,335.08,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
694,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.771,0.229,338.62,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
695,CC(C)Cc1ccc(C(C)C(=O)O)cc1,C[N+](C)(C)CCO.[Cl-],0.889,0.111,344.52,CC(C)Cc1ccc(C(C)C(=O)O)cc1.C[N+](C)(C)CCO.[Cl-],.,111
696,c1c[nH]cn1,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.4,0.6,355.6607299,c1c[nH]cn1.CCCC[N+](CCCC)(CCCC)CCCC.[Br-],.,112
697,c1c[nH]cn1,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.5,0.5,339.1636549,c1c[nH]cn1.CCCC[N+](CCCC)(CCCC)CCCC.[Br-],.,112
