Type,index,HBA,Smiles1,CAS_HBA,molar1,HBD,Smiles2,CAS_HBD,molar2,Set,T/K,Viscosity,Log viscosity,Smiles,,group,HBA Count1,HBD Count1,HBA Count2,HBD Count2,,Normal_T
III,75,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.45,Imidazole,c1c[nH]cn1,288-32-4,0.55,training,353.15,25.74,3.25,CC(=O)OCC[N+](C)(C)C.[Cl-].c1c[nH]cn1,.,22,2,0,1,1,,1.691223299
III,76,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.45,Imidazole,c1c[nH]cn1,288-32-4,0.55,training,363.15,17.68,2.87,CC(=O)OCC[N+](C)(C)C.[Cl-].c1c[nH]cn1,.,22,2,0,1,1,,2.183170814
III,77,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.25,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.75,training,293.15,164.52,5.1,CC(=O)OCC[N+](C)(C)C.[Cl-].CC(=O)CCC(=O)O,.,21,2,0,2,1,,-1.260461785
III,78,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.25,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.75,training,303.15,85.88,4.45,CC(=O)OCC[N+](C)(C)C.[Cl-].CC(=O)CCC(=O)O,.,21,2,0,2,1,,-0.768514271
III,79,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.25,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.75,training,323.15,31.58,3.45,CC(=O)OCC[N+](C)(C)C.[Cl-].CC(=O)CCC(=O)O,.,21,2,0,2,1,,0.215380757
III,80,Acetylcholine chloride,CC(=O)OCC[N+](C)(C)C.[Cl-],60-31-1,0.25,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.75,training,333.15,21.47,3.07,CC(=O)OCC[N+](C)(C)C.[Cl-].CC(=O)CCC(=O)O,.,21,2,0,2,1,,0.707328271
III,81,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,343.15,7.87,2.06,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,1.199275785
III,82,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,293.15,57.19,4.05,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-1.260461785
III,83,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,303.15,33.68,3.52,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.768514271
III,84,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,308.15,26.69,3.28,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.522540514
III,85,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,318.15,17.83,2.88,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.030593
III,86,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,323.15,14.79,2.69,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.215380757
III,87,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Diethylene glycol,OCCOCCO,111-46-6,0.941,training,333.15,10.57,2.36,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.707328271
III,88,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,293.15,70.92,4.26,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-1.260461785
III,89,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,303.15,41.11,3.72,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.768514271
III,90,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,308.15,32.27,3.47,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.522540514
III,91,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,323.15,17.27,2.85,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.215380757
III,92,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,328.15,14.43,2.67,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.461354514
III,93,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,333.15,12.18,2.5,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.707328271
III,94,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Diethylene glycol,OCCOCCO,111-46-6,0.91,training,338.15,10.39,2.34,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.953302028
III,95,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,293.15,213.18,5.36,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-1.260461785
III,96,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,298.15,150.76,5.02,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-1.014488028
III,97,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,308.15,81.11,4.4,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.522540514
III,98,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,313.15,61.8,4.12,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,-0.276566757
III,99,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,323.15,37.87,3.63,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.215380757
III,100,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,328.15,30.34,3.41,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.461354514
III,101,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,338.15,20.4,3.02,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,0.953302028
III,102,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Diethylene glycol,OCCOCCO,111-46-6,0.8,training,343.15,17.14,2.84,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCO,.,12,0,0,3,2,,1.199275785
III,103,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,298.15,57.94,4.06,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-1.014488028
III,104,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,303.15,44.82,3.8,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.768514271
III,105,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,313.15,28.28,3.34,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.276566757
III,106,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,318.15,22.99,3.13,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.030593
III,107,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,328.15,15.87,2.76,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.461354514
III,108,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,333.15,13.43,2.6,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.707328271
III,109,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.059,Triethylene glycol,OCCOCCOCCO,112-27-6,0.941,training,343.15,9.89,2.29,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,1.199275785
III,110,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,293.15,95.29,4.56,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-1.260461785
III,111,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,308.15,52.76,3.97,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.522540514
III,112,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,313.15,33.94,3.52,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.276566757
III,113,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,318.15,27.41,3.31,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.030593
III,114,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,323.15,22.42,3.11,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.215380757
III,115,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,333.15,15.65,2.75,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.707328271
III,116,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.09,Triethylene glycol,OCCOCCOCCO,112-27-6,0.91,training,338.15,13.29,2.59,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.953302028
III,117,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,298.15,166.52,5.12,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-1.014488028
III,118,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,303.15,121.64,4.8,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.768514271
III,119,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,308.15,90.91,4.51,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.522540514
III,120,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,313.15,69.37,4.24,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,-0.276566757
III,121,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,323.15,42.73,3.75,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.215380757
III,122,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,328.15,34.35,3.54,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.461354514
III,123,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,338.15,23.18,3.14,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,0.953302028
III,124,Allyltriphenylphosphonium bromide,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1560-54-9,0.2,Triethylene glycol,OCCOCCOCCO,112-27-6,0.8,training,343.15,19.4,2.97,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].OCCOCCOCCO,.,13,0,0,4,2,,1.199275785
III,125,Ammonium thiocyanate,C(#N)[S-].[NH4+],1762-95-4,0.25,Acetamide,CC(=O)N,60-35-5,0.75,training,293.15,20.29,3.01,C(#N)[S-].[NH4+].CC(=O)N,.,1,2,1,1,1,,-1.260461785
III,126,Ammonium thiocyanate,C(#N)[S-].[NH4+],1762-95-4,0.25,Caprolactam,C1CCC(=O)NCC1,105-60-2,0.75,training,313.15,194.31,5.27,C(#N)[S-].[NH4+].C1CCC(=O)NCC1,.,0,2,1,1,1,,-0.276566757
III,127,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,283.15,2026,7.61,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,-1.752409299
III,128,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,293.15,785,6.67,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,-1.260461785
III,129,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,298.15,518,6.25,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,-1.014488028
III,130,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,308.15,248,5.51,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,-0.522540514
III,131,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,313.15,179,5.19,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,-0.276566757
III,132,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,323.15,101,4.62,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,0.215380757
III,133,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,328.15,78,4.36,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,0.461354514
III,134,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,338.15,49,3.89,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,0.953302028
III,135,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.333,LeVulinic acid,CC(=O)CCC(=O)O,123-76-2,0.667,training,343.15,40,3.69,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].CC(=O)CCC(=O)O,.,160,1,1,2,1,,1.199275785
III,136,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,318.15,325.74,5.79,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,-0.030593
III,137,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,328.15,157.01,5.06,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,0.461354514
III,138,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,333.15,113.21,4.73,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,0.707328271
III,139,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,338.15,62.82,4.14,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,0.953302028
III,140,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,348.15,24.46,3.2,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,1.445249542
III,141,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-fructose,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,57-48-7,0.5,training,353.15,20.11,3,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,.,158,1,1,6,5,,1.691223299
III,142,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,293.15,5644.8,8.64,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,-1.260461785
III,143,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,298.15,3241.8,8.08,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,-1.014488028
III,144,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,308.15,1197.1,7.09,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,-0.522540514
III,145,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,313.15,767.1,6.64,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,-0.276566757
III,146,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,323.15,346.5,5.85,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,0.215380757
III,147,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,328.15,242.8,5.49,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,0.461354514
III,148,Benzyldimethyl(2-hydroxyethyl)ammonium chloride,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-],7221-40-1,0.5,D-glucose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,50-99-7,0.5,training,338.15,128.7,4.86,C[N+](C)(CCO)CC1=CC=CC=C1.[Cl-].C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,.,156,1,1,6,5,,0.953302028
